time,lat,lon,altitude,command_vel,command_gamma,command_sigma,command_airspeed
10.000000000000007,36.2434,-112.2822,7000.0,84.3905,0.0,0.0,84.3905
10.050000000000008,36.24341155867324,-112.2822,6999.919587974597,84.3905,0.0,0.0,84.3905
10.100000000000009,36.24342311363767,-112.2822,6999.75902619575,84.3905,0.0,0.0,84.3905
10.15000000000001,36.2434346649635,-112.2822,6999.518784323139,84.3905,0.0,0.0,84.3905
10.20000000000001,36.243446212794545,-112.2822,6999.199512644961,84.3905,0.0,0.0,84.3905
10.25000000000001,36.24345775736746,-112.2822,6998.802017386821,84.3905,0.0,0.0,84.3905
10.300000000000011,36.24346929902588,-112.2822,6998.327238001128,84.3905,0.0,0.0,84.3905
10.350000000000012,36.243480838230056,-112.2822,6997.776226354692,84.3905,0.0,0.0,84.3905
10.400000000000013,36.243492375562376,-112.2822,6997.1501277340485,84.3905,0.0,0.0,84.3905
10.450000000000014,36.24350391172953,-112.2822,6996.450163587662,84.3905,0.0,0.0,84.3905
10.500000000000014,36.2435154475617,-112.2822,6995.677615922465,84.3905,0.0,0.0,84.3905
10.550000000000015,36.24352698400921,-112.2822,6994.833813269864,84.3905,0.0,0.0,84.3905
10.600000000000016,36.24353852213729,-112.2822,6993.92011813404,84.3905,0.0,0.0,84.3905
10.650000000000016,36.24355006311919,-112.2822,6992.937915833357,84.3905,0.0,0.0,84.3905
10.700000000000017,36.24356160822801,-112.2822,6991.8886046443495,84.3905,0.0,0.0,84.3905
10.750000000000018,36.243573158827836,-112.2822,6990.773587157223,84.3905,0.0,0.0,84.3905
10.800000000000018,36.243584716364055,-112.2822,6989.594262752068,84.3905,0.0,0.0,84.3905
10.85000000000002,36.24359628235357,-112.2822,6988.35202110618,84.3905,0.0,0.0,84.3905
10.90000000000002,36.24360785837472,-112.2822,6987.048236644844,84.3905,0.0,0.0,84.3905
10.95000000000002,36.24361944605742,-112.2822,6985.684263850682,84.3905,0.0,0.0,84.3905
11.000000000000021,36.24363104707339,-112.2822,6984.261433349967,84.3905,0.0,0.0,84.3905
11.050000000000022,36.24364266312683,-112.2822,6982.781048698196,84.3905,0.0,0.0,84.3905
11.100000000000023,36.243654295945475,-112.2822,6981.244383791456,84.3905,0.0,0.0,84.3905
11.150000000000023,36.2436659472722,-112.2822,6979.6526808346225,84.3905,0.0,0.0,84.3905
11.200000000000024,36.24367761885712,-112.2822,6978.007148802149,84.3905,0.0,0.0,84.3905
11.250000000000025,36.243689312450336,-112.2822,6976.3089623319565,84.3905,0.0,0.0,84.3905
11.300000000000026,36.24370102979525,-112.2822,6974.559260997694,84.3905,0.0,0.0,84.3905
11.350000000000026,36.24371277262248,-112.2822,6972.75914890931,84.3905,0.0,0.0,84.3905
11.400000000000027,36.243724542644465,-112.2822,6970.909694596414,84.3905,0.0,0.0,84.3905
11.450000000000028,36.2437363415505,-112.2822,6969.011931133243,84.3905,0.0,0.0,84.3905
11.500000000000028,36.24374817100252,-112.2822,6967.066856468194,84.3905,0.0,0.0,84.3905
11.55000000000003,36.24376003263128,-112.2822,6965.075433924754,84.3905,0.0,0.0,84.3905
11.60000000000003,36.24377192803312,-112.2822,6963.038592844295,84.3905,0.0,0.0,84.3905
11.65000000000003,36.2437838587672,-112.2822,6960.957229344552,84.3905,0.0,0.0,84.3905
11.700000000000031,36.243795826353185,-112.2822,6958.8322071707225,84.3905,0.0,0.0,84.3905
11.750000000000032,36.24380783226933,-112.2822,6956.664358618941,84.3905,0.0,0.0,84.3905
11.800000000000033,36.24381987795096,-112.2822,6954.454485514453,84.3905,0.0,0.0,84.3905
11.850000000000033,36.243831964789294,-112.2822,6952.20336022918,84.3905,0.0,0.0,84.3905
11.900000000000034,36.24384409413057,-112.2822,6949.911726725443,84.3905,0.0,0.0,84.3905
11.950000000000035,36.24385626727548,-112.2822,6947.580301614498,84.3905,0.0,0.0,84.3905
12.000000000000036,36.243868485478856,-112.2822,6945.209775220252,84.3905,0.0,0.0,84.3905
12.050000000000036,36.24388074994952,-112.2822,6942.800812639978,84.3905,0.0,0.0,84.3905
12.100000000000037,36.24389306185043,-112.2822,6940.35405479522,84.3905,0.0,0.0,84.3905
12.150000000000038,36.24390542229896,-112.2822,6937.8701194672085,84.3905,0.0,0.0,84.3905
12.200000000000038,36.2439178323673,-112.2822,6935.34960231216,84.3905,0.0,0.0,84.3905
12.250000000000039,36.243930293083025,-112.2822,6932.793077852716,84.3905,0.0,0.0,84.3905
12.30000000000004,36.24394280542978,-112.2822,6930.201100442563,84.3905,0.0,0.0,84.3905
12.35000000000004,36.24395537034804,-112.2822,6927.574205201948,84.3905,0.0,0.0,84.3905
12.400000000000041,36.24396798873594,-112.2822,6924.912908922395,84.3905,0.0,0.0,84.3905
12.450000000000042,36.24398066145024,-112.2822,6922.217710939427,84.3905,0.0,0.0,84.3905
12.500000000000043,36.24399338930724,-112.2822,6919.489093972511,84.3905,0.0,0.0,84.3905
12.550000000000043,36.24400617308383,-112.2822,6916.727524931844,84.3905,0.0,0.0,84.3905
12.600000000000044,36.24401901351848,-112.2822,6913.933455691853,84.3905,0.0,0.0,84.3905
12.650000000000045,36.24403191131235,-112.2822,6911.107323831593,84.3905,0.0,0.0,84.3905
12.700000000000045,36.244044867130334,-112.2822,6908.249553342389,84.3905,0.0,0.0,84.3905
12.750000000000046,36.24405788160218,-112.2822,6905.360555303285,84.3905,0.0,0.0,84.3905
12.800000000000047,36.24407095532352,-112.2822,6902.440728524974,84.3905,0.0,0.0,84.3905
12.850000000000048,36.24408408885702,-112.2822,6899.490460163012,84.3905,0.0,0.0,84.3905
12.900000000000048,36.24409728273338,-112.2822,6896.510126301204,84.3905,0.0,0.0,84.3905
12.950000000000049,36.24411053745246,-112.2822,6893.500092506103,84.3905,0.0,0.0,84.3905
13.00000000000005,36.244123853484254,-112.2822,6890.460714353641,84.3905,0.0,0.0,84.3905
13.05000000000005,36.24413723127002,-112.2822,6887.39233792891,84.3905,0.0,0.0,84.3905
13.100000000000051,36.24415067122316,-112.2822,6884.295300300147,84.3905,0.0,0.0,84.3905
13.150000000000052,36.24416417373032,-112.2822,6881.169929967992,84.3905,0.0,0.0,84.3905
13.200000000000053,36.24417773915227,-112.2822,6878.016547291078,84.3905,0.0,0.0,84.3905
13.250000000000053,36.244191367824875,-112.2822,6874.835464888985,84.3905,0.0,0.0,84.3905
13.300000000000054,36.244205060060004,-112.2822,6871.626988023631,84.3905,0.0,0.0,84.3905
13.350000000000055,36.24421881614641,-112.2822,6868.391414960077,84.3905,0.0,0.0,84.3905
13.400000000000055,36.244232636350574,-112.2822,6865.129037307765,84.3905,0.0,0.0,84.3905
13.450000000000056,36.244246520917564,-112.2822,6861.840140343145,84.3905,0.0,0.0,84.3905
13.500000000000057,36.24426047007181,-112.2822,6858.525003314619,84.3905,0.0,0.0,84.3905
13.550000000000058,36.244274484017886,-112.2822,6855.183899730718,84.3905,0.0,0.0,84.3905
13.600000000000058,36.24428856294129,-112.2822,6851.81709763237,84.3905,0.0,0.0,84.3905
13.650000000000059,36.24430270700914,-112.2822,6848.4248598501035,84.3905,0.0,0.0,84.3905
13.70000000000006,36.24431691637086,-112.2822,6845.007444246981,84.3905,0.0,0.0,84.3905
13.75000000000006,36.2443311911589,-112.2822,6841.565103948036,84.3905,0.0,0.0,84.3905
13.800000000000061,36.24434553148933,-112.2822,6838.098087556944,84.3905,0.0,0.0,84.3905
13.850000000000062,36.24435993746251,-112.2822,6834.606639360625,84.3905,0.0,0.0,84.3905
13.900000000000063,36.24437440916369,-112.2822,6831.090999522452,84.3905,0.0,0.0,84.3905
13.950000000000063,36.24438894666354,-112.2822,6827.551404264686,84.3905,0.0,0.0,84.3905
14.000000000000064,36.244403550018774,-112.2822,6823.988086040759,84.3905,0.0,0.0,84.3905
14.050000000000065,36.24441821927264,-112.2822,6820.401273697953,84.3905,0.0,0.0,84.3905
14.100000000000065,36.24443295445544,-112.2822,6816.791192631041,84.3905,0.0,0.0,84.3905
14.150000000000066,36.24444775558507,-112.2822,6813.158064927388,84.3905,0.0,0.0,84.3905
14.200000000000067,36.24446262266742,-112.2822,6809.502109504011,84.3905,0.0,0.0,84.3905
14.250000000000068,36.2444775556969,-112.2822,6805.823542237042,84.3905,0.0,0.0,84.3905
14.300000000000068,36.24449255465686,-112.2822,6802.122576084046,84.3905,0.0,0.0,84.3905
14.350000000000069,36.24450761951998,-112.2822,6798.3994211996005,84.3905,0.0,0.0,84.3905
14.40000000000007,36.244522750248734,-112.2822,6794.654285044513,84.3905,0.0,0.0,84.3905
14.45000000000007,36.244537946795724,-112.2822,6790.887372489065,84.3905,0.0,0.0,84.3905
14.500000000000071,36.2445532091041,-112.2822,6787.098885910605,84.3905,0.0,0.0,84.3905
14.550000000000072,36.24456853710789,-112.2822,6783.289025285839,84.3905,0.0,0.0,84.3905
14.600000000000072,36.244583930732375,-112.2822,6779.457988278105,84.3905,0.0,0.0,84.3905
14.650000000000073,36.24459938989438,-112.2822,6775.605970319937,84.3905,0.0,0.0,84.3905
14.700000000000074,36.24461491450266,-112.2822,6771.733164691183,84.3905,0.0,0.0,84.3905
14.750000000000075,36.244630504458144,-112.2822,6767.839762592939,84.3905,0.0,0.0,84.3905
14.800000000000075,36.244646159654245,-112.2822,6763.925953217534,84.3905,0.0,0.0,84.3905
14.850000000000076,36.244661879977166,-112.2822,6759.991923814804,84.3905,0.0,0.0,84.3905
14.900000000000077,36.244677665306185,-112.2822,6756.0378597548615,84.3905,0.0,0.0,84.3905
14.950000000000077,36.24469351551386,-112.2822,6752.063944587562,84.3905,0.0,0.0,84.3905
15.000000000000078,36.24470943046633,-112.2822,6748.070360098865,84.3905,0.0,0.0,84.3905
15.050000000000079,36.24472541002357,-112.2822,6744.057286364261,84.3905,0.0,0.0,84.3905
15.10000000000008,36.24474145403957,-112.2822,6740.024901799432,84.3905,0.0,0.0,84.3905
15.15000000000008,36.244757562362615,-112.2822,6735.973383208313,84.3905,0.0,0.0,84.3905
15.200000000000081,36.24477373483547,-112.2822,6731.902905828692,84.3905,0.0,0.0,84.3905
15.250000000000082,36.2447899712956,-112.2822,6727.813643375494,84.3905,0.0,0.0,84.3905
15.300000000000082,36.244806271575385,-112.2822,6723.70576808188,84.3905,0.0,0.0,84.3905
15.350000000000083,36.24482263550227,-112.2822,6719.579450738284,84.3905,0.0,0.0,84.3905
15.400000000000084,36.244839062899,-112.2822,6715.434860729511,84.3905,0.0,0.0,84.3905
15.450000000000085,36.244855553583776,-112.2822,6711.272166069985,84.3905,0.0,0.0,84.3905
15.500000000000085,36.24487210737045,-112.2822,6707.091533437285,84.3905,0.0,0.0,84.3905
15.550000000000086,36.244888724068645,-112.2822,6702.893128204025,84.3905,0.0,0.0,84.3905
15.600000000000087,36.244905403483976,-112.2822,6698.677114468208,84.3905,0.0,0.0,84.3905
15.650000000000087,36.24492214541815,-112.2822,6694.443655082107,84.3905,0.0,0.0,84.3905
15.700000000000088,36.24493894966917,-112.2822,6690.192911679779,84.3905,0.0,0.0,84.3905
15.750000000000089,36.24495581603142,-112.2822,6685.925044703271,84.3905,0.0,0.0,84.3905
15.80000000000009,36.24497274429586,-112.2822,6681.640213427599,84.3905,0.0,0.0,84.3905
15.85000000000009,36.24498973425012,-112.2822,6677.338575984566,84.3905,0.0,0.0,84.3905
15.900000000000091,36.245006785678655,-112.2822,6673.020289385477,84.3905,0.0,0.0,84.3905
15.950000000000092,36.24502389836287,-112.2822,6668.685509542817,84.3905,0.0,0.0,84.3905
16.000000000000092,36.24504107208121,-112.2822,6664.334391290948,84.3905,0.0,0.0,84.3905
16.050000000000093,36.2450583066093,-112.2822,6659.967088405869,84.3905,0.0,0.0,84.3905
16.100000000000094,36.2450756017201,-112.2822,6655.583753624106,84.3905,0.0,0.0,84.3905
16.150000000000095,36.24509295718392,-112.2822,6651.184538660761,84.3905,0.0,0.0,84.3905
16.200000000000095,36.2451103727686,-112.2822,6646.769594226775,84.3905,0.0,0.0,84.3905
16.250000000000096,36.24512784823958,-112.2822,6642.339070045445,84.3905,0.0,0.0,84.3905
16.300000000000097,36.24514538336001,-112.2822,6637.893114868233,84.3905,0.0,0.0,84.3905
16.350000000000097,36.24516297789086,-112.2822,6633.431876489905,84.3905,0.0,0.0,84.3905
16.400000000000098,36.245180631590955,-112.2822,6628.9555017630355,84.3905,0.0,0.0,84.3905
16.4500000000001,36.24519834421715,-112.2822,6624.464136611907,84.3905,0.0,0.0,84.3905
16.5000000000001,36.24521611552433,-112.2822,6619.957926045843,84.3905,0.0,0.0,84.3905
16.5500000000001,36.245233945265554,-112.2822,6615.437014171998,84.3905,0.0,0.0,84.3905
16.6000000000001,36.245251833192114,-112.2822,6610.901544207634,84.3905,0.0,0.0,84.3905
16.6500000000001,36.24526977905361,-112.2822,6606.35165849191,84.3905,0.0,0.0,84.3905
16.700000000000102,36.24528778259802,-112.2822,6601.787498497207,84.3905,0.0,0.0,84.3905
16.750000000000103,36.24530584357179,-112.2822,6597.209204840019,84.3905,0.0,0.0,84.3905
16.800000000000104,36.24532396171992,-112.2822,6592.616917291426,84.3905,0.0,0.0,84.3905
16.850000000000104,36.24534213678597,-112.2822,6588.010774787167,84.3905,0.0,0.0,84.3905
16.900000000000105,36.24536036851219,-112.2822,6583.390915437341,84.3905,0.0,0.0,84.3905
16.950000000000106,36.24537865663956,-112.2822,6578.757476535753,84.3905,0.0,0.0,84.3905
17.000000000000107,36.245397000907836,-112.2822,6574.110594568914,84.3905,0.0,0.0,84.3905
17.050000000000107,36.24541540105565,-112.2822,6569.450405224727,84.3905,0.0,0.0,84.3905
17.100000000000108,36.24543385682055,-112.2822,6564.777043400856,84.3905,0.0,0.0,84.3905
17.15000000000011,36.24545236793901,-112.2822,6560.090643212816,84.3905,0.0,0.0,84.3905
17.20000000000011,36.24547093414659,-112.2822,6555.39133800177,84.3905,0.0,0.0,84.3905
17.25000000000011,36.24548955517787,-112.2822,6550.67926034208,84.3905,0.0,0.0,84.3905
17.30000000000011,36.2455082307666,-112.2822,6545.954542048589,84.3905,0.0,0.0,84.3905
17.35000000000011,36.2455269606457,-112.2822,6541.217314183678,84.3905,0.0,0.0,84.3905
17.400000000000112,36.2455457445473,-112.2822,6536.467707064087,84.3905,0.0,0.0,84.3905
17.450000000000113,36.245564582202825,-112.2822,6531.705850267522,84.3905,0.0,0.0,84.3905
17.500000000000114,36.24558347334302,-112.2822,6526.931872639055,84.3905,0.0,0.0,84.3905
17.550000000000114,36.245602417697974,-112.2822,6522.14590229733,84.3905,0.0,0.0,84.3905
